geo,year,crop,area,prod
European Union - 27 countries (from 2020),2011,leafy_stalkedveg,NA,NA
European Union - 27 countries (from 2020),2011,lettuces,86560,2175570
European Union - 27 countries (from 2020),2011,lettuce_ug,NA,NA
European Union - 27 countries (from 2020),2011,spinach,30520,526520
European Union - 27 countries (from 2020),2011,tomatoes,254570,16016330
European Union - 27 countries (from 2020),2011,tomatoes_freshcons,NA,NA
European Union - 27 countries (from 2020),2011,tomatoes_processing,NA,NA
European Union - 27 countries (from 2020),2011,tomatoes_ug,NA,NA
European Union - 27 countries (from 2020),2011,cucumbers,36480,2310680
European Union - 27 countries (from 2020),2011,cucumbers_ug,NA,NA
European Union - 27 countries (from 2020),2011,watermelons,82370,2738600
European Union - 27 countries (from 2020),2011,peppers,56660,2214670
European Union - 27 countries (from 2020),2011,peppers_ug,17900,NA
European Union - 27 countries (from 2020),2011,carrots,108560,4687100
European Union - 27 countries (from 2020),2011,onions,NA,NA
European Union - 27 countries (from 2020),2011,tomatoe_ug,NA,NA
European Union - 27 countries (from 2020),2012,fresh_veg,1951440,NA
European Union - 27 countries (from 2020),2012,brassicas,NA,NA
European Union - 27 countries (from 2020),2012,cauli_broc,116570,2178130
European Union - 27 countries (from 2020),2012,brusselssprouts,NA,NA
European Union - 27 countries (from 2020),2012,cabbage,100210,3629800
European Union - 27 countries (from 2020),2012,leafy_stalkedveg,NA,NA
European Union - 27 countries (from 2020),2012,lettuces,84790,2240010
European Union - 27 countries (from 2020),2012,lettuce_ug,NA,NA
European Union - 27 countries (from 2020),2012,spinach,28500,508230
European Union - 27 countries (from 2020),2012,tomatoes,229830,15067470
European Union - 27 countries (from 2020),2012,tomatoes_freshcons,NA,NA
European Union - 27 countries (from 2020),2012,tomatoes_processing,NA,NA
European Union - 27 countries (from 2020),2012,tomatoes_ug,NA,NA
European Union - 27 countries (from 2020),2012,cucumbers,33690,2062760.0000000002
European Union - 27 countries (from 2020),2012,cucumbers_ug,NA,NA
European Union - 27 countries (from 2020),2012,watermelons,79300,2589900
European Union - 27 countries (from 2020),2012,peppers,58090,2322050
European Union - 27 countries (from 2020),2012,peppers_ug,NA,NA
European Union - 27 countries (from 2020),2012,carrots,101940,4498880
European Union - 27 countries (from 2020),2012,onions,NA,NA
European Union - 27 countries (from 2020),2012,tomatoe_ug,NA,NA
European Union - 27 countries (from 2020),2013,fresh_veg,1791580,NA
European Union - 27 countries (from 2020),2013,brassicas,NA,NA
European Union - 27 countries (from 2020),2013,cauli_broc,109770,2098020
European Union - 27 countries (from 2020),2013,brusselssprouts,NA,NA
European Union - 27 countries (from 2020),2013,cabbage,99330,3412190
European Union - 27 countries (from 2020),2013,leafy_stalkedveg,NA,NA
European Union - 27 countries (from 2020),2013,lettuces,90950,2346160
European Union - 27 countries (from 2020),2013,lettuce_ug,NA,NA
European Union - 27 countries (from 2020),2013,spinach,29610,522820.00000000006
European Union - 27 countries (from 2020),2013,tomatoes,230580,15089820
European Union - 27 countries (from 2020),2013,tomatoes_freshcons,NA,NA
European Union - 27 countries (from 2020),2013,tomatoes_processing,NA,NA
European Union - 27 countries (from 2020),2013,tomatoes_ug,NA,NA
European Union - 27 countries (from 2020),2013,cucumbers,35020,2111700
European Union - 27 countries (from 2020),2013,cucumbers_ug,NA,NA
European Union - 27 countries (from 2020),2013,watermelons,78870,2818670
European Union - 27 countries (from 2020),2013,peppers,57740,2323200
European Union - 27 countries (from 2020),2013,peppers_ug,NA,NA
European Union - 27 countries (from 2020),2013,carrots,98690,4445080
European Union - 27 countries (from 2020),2013,onions,NA,NA
European Union - 27 countries (from 2020),2013,tomatoe_ug,NA,NA
European Union - 27 countries (from 2020),2014,fresh_veg,1954410,NA
European Union - 27 countries (from 2020),2014,brassicas,NA,NA
European Union - 27 countries (from 2020),2014,cauli_broc,115860,2180570
European Union - 27 countries (from 2020),2014,brusselssprouts,NA,NA
European Union - 27 countries (from 2020),2014,cabbage,97370,3744210
European Union - 27 countries (from 2020),2014,leafy_stalkedveg,NA,NA
European Union - 27 countries (from 2020),2014,lettuces,90030,2297660
European Union - 27 countries (from 2020),2014,lettuce_ug,NA,NA
European Union - 27 countries (from 2020),2014,spinach,32670,571340
European Union - 27 countries (from 2020),2014,tomatoes,247890,16829050
European Union - 27 countries (from 2020),2014,tomatoes_freshcons,103620,6918040
European Union - 27 countries (from 2020),2014,tomatoes_processing,NA,NA
European Union - 27 countries (from 2020),2014,tomatoes_ug,NA,NA
European Union - 27 countries (from 2020),2014,cucumbers,37210,2492900
European Union - 27 countries (from 2020),2014,cucumbers_ug,NA,NA
European Union - 27 countries (from 2020),2014,watermelons,75560,2767100
European Union - 27 countries (from 2020),2014,peppers,56720,2463510
European Union - 27 countries (from 2020),2014,peppers_ug,NA,NA
European Union - 27 countries (from 2020),2014,carrots,104980,4772650
European Union - 27 countries (from 2020),2014,onions,161700,NA
European Union - 27 countries (from 2020),2014,tomatoe_ug,NA,NA
European Union - 27 countries (from 2020),2015,fresh_veg,1960920,60118670
European Union - 27 countries (from 2020),2015,brassicas,255840,6439480
European Union - 27 countries (from 2020),2015,cauli_broc,113200,2147020
European Union - 27 countries (from 2020),2015,brusselssprouts,NA,NA
European Union - 27 countries (from 2020),2015,cabbage,100600,3404990
European Union - 27 countries (from 2020),2015,leafy_stalkedveg,372990,7060390
European Union - 27 countries (from 2020),2015,lettuces,88640,2332030
European Union - 27 countries (from 2020),2015,lettuce_ug,11690,NA
European Union - 27 countries (from 2020),2015,spinach,33070,586540
European Union - 27 countries (from 2020),2015,tomatoes,254200,17627700
European Union - 27 countries (from 2020),2015,tomatoes_freshcons,100580,6703530
European Union - 27 countries (from 2020),2015,tomatoes_processing,153460,10923920
European Union - 27 countries (from 2020),2015,tomatoes_ug,41730,NA
European Union - 27 countries (from 2020),2015,cucumbers,33410,2268160
European Union - 27 countries (from 2020),2015,cucumbers_ug,14760,NA
European Union - 27 countries (from 2020),2015,watermelons,76390,2959150
European Union - 27 countries (from 2020),2015,peppers,58520,2493300
European Union - 27 countries (from 2020),2015,peppers_ug,NA,NA
European Union - 27 countries (from 2020),2015,carrots,101700,4332240
European Union - 27 countries (from 2020),2015,onions,161860,5730490
European Union - 27 countries (from 2020),2015,tomatoe_ug,NA,NA
European Union - 27 countries (from 2020),2016,fresh_veg,2058429.9999999998,62818680
European Union - 27 countries (from 2020),2016,brassicas,256890,6650540
European Union - 27 countries (from 2020),2016,cauli_broc,114930,2177840
European Union - 27 countries (from 2020),2016,brusselssprouts,8220,136270
European Union - 27 countries (from 2020),2016,cabbage,97910,3559790
European Union - 27 countries (from 2020),2016,leafy_stalkedveg,392190,7061650
European Union - 27 countries (from 2020),2016,lettuces,91030,2334950
European Union - 27 countries (from 2020),2016,lettuce_ug,NA,NA
European Union - 27 countries (from 2020),2016,spinach,38530,604600
European Union - 27 countries (from 2020),2016,tomatoes,253950,18309010
European Union - 27 countries (from 2020),2016,tomatoes_freshcons,NA,NA
European Union - 27 countries (from 2020),2016,tomatoes_processing,NA,NA
European Union - 27 countries (from 2020),2016,tomatoes_ug,NA,NA
European Union - 27 countries (from 2020),2016,cucumbers,32340.000000000004,2213840
European Union - 27 countries (from 2020),2016,cucumbers_ug,NA,NA
European Union - 27 countries (from 2020),2016,watermelons,75490,3035620
European Union - 27 countries (from 2020),2016,peppers,59950,2594660
European Union - 27 countries (from 2020),2016,peppers_ug,NA,NA
European Union - 27 countries (from 2020),2016,carrots,106430,4874830
European Union - 27 countries (from 2020),2016,onions,169930,6194890
European Union - 27 countries (from 2020),2016,tomatoe_ug,NA,NA
European Union - 27 countries (from 2020),2017,fresh_veg,2034210,63233810
European Union - 27 countries (from 2020),2017,brassicas,262410,6819380
European Union - 27 countries (from 2020),2017,cauli_broc,121880,2278630
European Union - 27 countries (from 2020),2017,brusselssprouts,8780,168550
European Union - 27 countries (from 2020),2017,cabbage,96340,3622030
European Union - 27 countries (from 2020),2017,leafy_stalkedveg,396040,7273210
European Union - 27 countries (from 2020),2017,lettuces,90720,2399120
European Union - 27 countries (from 2020),2017,lettuce_ug,NA,NA
European Union - 27 countries (from 2020),2017,spinach,40990,618160
European Union - 27 countries (from 2020),2017,tomatoes,247950,17750770
European Union - 27 countries (from 2020),2017,tomatoes_freshcons,NA,NA
European Union - 27 countries (from 2020),2017,tomatoes_processing,NA,NA
European Union - 27 countries (from 2020),2017,tomatoes_ug,NA,NA
European Union - 27 countries (from 2020),2017,cucumbers,31810,2245060
European Union - 27 countries (from 2020),2017,cucumbers_ug,NA,NA
European Union - 27 countries (from 2020),2017,watermelons,76470,3204040
European Union - 27 countries (from 2020),2017,peppers,59500,2710280
European Union - 27 countries (from 2020),2017,peppers_ug,NA,NA
European Union - 27 countries (from 2020),2017,carrots,106650,4893160
European Union - 27 countries (from 2020),2017,onions,170680,6344960
European Union - 27 countries (from 2020),2017,tomatoe_ug,NA,NA
European Union - 27 countries (from 2020),2018,fresh_veg,2013750,60273520
European Union - 27 countries (from 2020),2018,brassicas,263440,6363370
European Union - 27 countries (from 2020),2018,cauli_broc,NA,NA
European Union - 27 countries (from 2020),2018,brusselssprouts,8810,159660
European Union - 27 countries (from 2020),2018,cabbage,NA,NA
European Union - 27 countries (from 2020),2018,leafy_stalkedveg,392490,7462540
European Union - 27 countries (from 2020),2018,lettuces,89070,NA
European Union - 27 countries (from 2020),2018,lettuce_ug,NA,NA
European Union - 27 countries (from 2020),2018,spinach,40050,663960
European Union - 27 countries (from 2020),2018,tomatoes,239480,16708419.999999998
European Union - 27 countries (from 2020),2018,tomatoes_freshcons,NA,6752340
European Union - 27 countries (from 2020),2018,tomatoes_processing,NA,NA
European Union - 27 countries (from 2020),2018,tomatoes_ug,NA,NA
European Union - 27 countries (from 2020),2018,cucumbers,32650,2291110
European Union - 27 countries (from 2020),2018,cucumbers_ug,NA,NA
European Union - 27 countries (from 2020),2018,watermelons,73710,3192250
European Union - 27 countries (from 2020),2018,peppers,58920,2655990
European Union - 27 countries (from 2020),2018,peppers_ug,NA,NA
European Union - 27 countries (from 2020),2018,carrots,106580,4479890
European Union - 27 countries (from 2020),2018,onions,168190,5434860
European Union - 27 countries (from 2020),2018,tomatoe_ug,NA,NA
European Union - 27 countries (from 2020),2019,fresh_veg,2029160,62037110
European Union - 27 countries (from 2020),2019,brassicas,266580,6399320
European Union - 27 countries (from 2020),2019,cauli_broc,NA,NA
European Union - 27 countries (from 2020),2019,brusselssprouts,9200,174860
European Union - 27 countries (from 2020),2019,cabbage,NA,NA
European Union - 27 countries (from 2020),2019,leafy_stalkedveg,380240,7227540
European Union - 27 countries (from 2020),2019,lettuces,90430,2402380
European Union - 27 countries (from 2020),2019,lettuce_ug,NA,NA
European Union - 27 countries (from 2020),2019,spinach,39100,663540
European Union - 27 countries (from 2020),2019,tomatoes,242520,17039610
European Union - 27 countries (from 2020),2019,tomatoes_freshcons,NA,NA
European Union - 27 countries (from 2020),2019,tomatoes_processing,NA,NA
European Union - 27 countries (from 2020),2019,tomatoes_ug,NA,NA
European Union - 27 countries (from 2020),2019,cucumbers,33700,2381200
European Union - 27 countries (from 2020),2019,cucumbers_ug,NA,NA
European Union - 27 countries (from 2020),2019,watermelons,74540,3009610
European Union - 27 countries (from 2020),2019,peppers,59600,2844290
European Union - 27 countries (from 2020),2019,peppers_ug,NA,NA
European Union - 27 countries (from 2020),2019,carrots,108430,4736480
European Union - 27 countries (from 2020),2019,onions,176720,6549700
European Union - 27 countries (from 2020),2019,tomatoe_ug,NA,NA
European Union - 27 countries (from 2020),2020,fresh_veg,2004180,62652990
European Union - 27 countries (from 2020),2020,brassicas,245540,6297320
European Union - 27 countries (from 2020),2020,cauli_broc,NA,NA
European Union - 27 countries (from 2020),2020,brusselssprouts,8520,176280
European Union - 27 countries (from 2020),2020,cabbage,NA,NA
European Union - 27 countries (from 2020),2020,leafy_stalkedveg,373010,7127770
European Union - 27 countries (from 2020),2020,lettuces,87730,2337400
European Union - 27 countries (from 2020),2020,lettuce_ug,NA,NA
European Union - 27 countries (from 2020),2020,spinach,38690,639830
European Union - 27 countries (from 2020),2020,tomatoes,227890,16666619.999999998
European Union - 27 countries (from 2020),2020,tomatoes_freshcons,NA,NA
European Union - 27 countries (from 2020),2020,tomatoes_processing,NA,NA
European Union - 27 countries (from 2020),2020,tomatoes_ug,NA,NA
European Union - 27 countries (from 2020),2020,cucumbers,29330,2599220
European Union - 27 countries (from 2020),2020,cucumbers_ug,NA,NA
European Union - 27 countries (from 2020),2020,watermelons,64430.00000000001,2904640
European Union - 27 countries (from 2020),2020,peppers,57630,2940490
European Union - 27 countries (from 2020),2020,peppers_ug,NA,NA
European Union - 27 countries (from 2020),2020,carrots,106250,4819130
European Union - 27 countries (from 2020),2020,onions,174410,6656630
European Union - 27 countries (from 2020),2020,tomatoe_ug,NA,NA
European Union - 27 countries (from 2020),2021,fresh_veg,2051310,66094600.00000001
European Union - 27 countries (from 2020),2021,brassicas,243010,6213230
European Union - 27 countries (from 2020),2021,cauli_broc,NA,NA
European Union - 27 countries (from 2020),2021,brusselssprouts,8840,196950
European Union - 27 countries (from 2020),2021,cabbage,NA,NA
European Union - 27 countries (from 2020),2021,leafy_stalkedveg,381890,7562620
European Union - 27 countries (from 2020),2021,lettuces,87150,2443720
European Union - 27 countries (from 2020),2021,lettuce_ug,NA,NA
European Union - 27 countries (from 2020),2021,spinach,45210,758750
European Union - 27 countries (from 2020),2021,tomatoes,231250,17929910
European Union - 27 countries (from 2020),2021,tomatoes_freshcons,NA,NA
European Union - 27 countries (from 2020),2021,tomatoes_processing,NA,NA
European Union - 27 countries (from 2020),2021,tomatoes_ug,NA,NA
European Union - 27 countries (from 2020),2021,cucumbers,29940,2532610
European Union - 27 countries (from 2020),2021,cucumbers_ug,NA,NA
European Union - 27 countries (from 2020),2021,watermelons,68050,3145730
European Union - 27 countries (from 2020),2021,peppers,60670,3200350
European Union - 27 countries (from 2020),2021,peppers_ug,NA,NA
European Union - 27 countries (from 2020),2021,carrots,108410,5246210
European Union - 27 countries (from 2020),2021,onions,185000,7205050
European Union - 27 countries (from 2020),2021,tomatoe_ug,NA,NA
European Union - 27 countries (from 2020),2022,fresh_veg,1891290,58770470
European Union - 27 countries (from 2020),2022,brassicas,233420,5639430
European Union - 27 countries (from 2020),2022,cauli_broc,NA,NA
European Union - 27 countries (from 2020),2022,brusselssprouts,7920,162190
European Union - 27 countries (from 2020),2022,cabbage,NA,NA
European Union - 27 countries (from 2020),2022,leafy_stalkedveg,359470,6962680
European Union - 27 countries (from 2020),2022,lettuces,84380,2272950
European Union - 27 countries (from 2020),2022,lettuce_ug,NA,NA
European Union - 27 countries (from 2020),2022,spinach,39020,674550
European Union - 27 countries (from 2020),2022,tomatoes,208430,15550650
European Union - 27 countries (from 2020),2022,tomatoes_freshcons,NA,NA
European Union - 27 countries (from 2020),2022,tomatoes_processing,NA,NA
European Union - 27 countries (from 2020),2022,tomatoes_ug,NA,NA
European Union - 27 countries (from 2020),2022,cucumbers,26380,2412100
European Union - 27 countries (from 2020),2022,cucumbers_ug,NA,NA
European Union - 27 countries (from 2020),2022,watermelons,56950,2685780
European Union - 27 countries (from 2020),2022,peppers,55880,3109790
European Union - 27 countries (from 2020),2022,peppers_ug,NA,NA
European Union - 27 countries (from 2020),2022,carrots,96750,4413060
European Union - 27 countries (from 2020),2022,onions,170100,6182670
European Union - 27 countries (from 2020),2022,tomatoe_ug,NA,NA
European Union - 27 countries (from 2020),2023,fresh_veg,1879660,58819040
European Union - 27 countries (from 2020),2023,brassicas,229210,5483050
European Union - 27 countries (from 2020),2023,cauli_broc,NA,NA
European Union - 27 countries (from 2020),2023,brusselssprouts,7640,143090
European Union - 27 countries (from 2020),2023,cabbage,NA,NA
European Union - 27 countries (from 2020),2023,leafy_stalkedveg,343270,6448420
European Union - 27 countries (from 2020),2023,lettuces,83860,2172750
European Union - 27 countries (from 2020),2023,lettuce_ug,NA,NA
European Union - 27 countries (from 2020),2023,spinach,33080,535170
European Union - 27 countries (from 2020),2023,tomatoes,219810,15994280
European Union - 27 countries (from 2020),2023,tomatoes_freshcons,NA,NA
European Union - 27 countries (from 2020),2023,tomatoes_processing,NA,NA
European Union - 27 countries (from 2020),2023,tomatoes_ug,NA,NA
European Union - 27 countries (from 2020),2023,cucumbers,27570,2399880
European Union - 27 countries (from 2020),2023,cucumbers_ug,NA,NA
European Union - 27 countries (from 2020),2023,watermelons,60620,2779150
European Union - 27 countries (from 2020),2023,peppers,55640,2839960
European Union - 27 countries (from 2020),2023,peppers_ug,NA,NA
European Union - 27 countries (from 2020),2023,carrots,95990,4382580
European Union - 27 countries (from 2020),2023,onions,171990,6336510
European Union - 27 countries (from 2020),2023,tomatoe_ug,NA,NA
European Union - 27 countries (from 2020),2024,fresh_veg,1952540,62193900
European Union - 27 countries (from 2020),2024,brassicas,237320,5566770
